#Datetime,soil_moisture_gravimetric[g/g],soil_moisture_volumetric[m3/m3],neutrons,muons,gamma,integration_time(s),V_in(Volt),temperature_in(°C),temperature_ext(°C),ur(%),pressure(hPa)
2023-03-15 14:00:00,0.17143283791406,0.21771970415086,694.48801363508,5192.4110547588,,3609,13.34,18.5,0,0,1011.78
2023-03-15 15:00:00,0.17055529788857,0.21660522831848,696.40276675751,5027.4531123563,,3619,12.8,15.69,0,0,1012.12
2023-03-15 16:00:00,0.16960743828556,0.21540144662267,710.78075388729,5123.2291907146,,3609,12.58,13.07,0,0,1012.63
2023-03-15 17:00:00,0.16809902555829,0.21348576245903,697.62822355815,4946.8836932208,,3608,12.51,10.41,0,0,1013.3
2023-03-15 18:00:00,0.16697747708531,0.21206139589834,713.61875337104,4979.0045397436,,3609,12.64,8.98,0,0,1014.17
2023-03-15 19:00:00,0.16644530836417,0.2113855416225,703.59714032395,4990.5682457143,,3608,12.56,7.89,0,0,1014.99
2023-03-15 20:00:00,0.1598533304041,0.20301372961321,730.39847859473,4922.4920045605,,3609,12.61,7.21,0,0,1015.5
2023-03-15 21:00:00,0.15668722604966,0.19899277708306,712.11123407978,4772.5700326417,,3609,12.5,6.91,0,0,1016.35
2023-03-15 22:00:00,0.15388733853577,0.19543691994043,667.99653114698,4825.9113560794,,3609,12.43,6.07,0,0,1017.24
2023-03-15 23:00:00,0.15560939107884,0.19762392667012,691.75574996479,4975.8705192322,,3609,12.34,5.55,0,0,1017.61
2023-03-16 00:00:00,0.15413304238768,0.19574896383235,686.28203996435,4870.178421836,,3609,12.32,5.05,0,0,1018.1
2023-03-16 01:00:00,0.14961472416253,0.19001069968642,792.29016832662,4814.8930435151,,3608,12.42,4.51,0,0,1018.51
2023-03-16 02:00:00,0.14935517238935,0.18968106893448,708.92356016942,4955.3402657438,,3608,12.26,3.93,0,0,1018.49
2023-03-16 03:00:00,0.1502435132347,0.19080926180807,697.88352275578,5032.6286833576,,3609,12.3,3.56,0,0,1018.35
2023-03-16 04:00:00,0.14879616774936,0.18897113304168,715.21679102455,4967.1313682996,,3609,12.3,3.36,0,0,1018.81
2023-03-16 05:00:00,0.15012854783569,0.19066325575133,691.81647466563,5026.9828138659,,3608,12.41,3.54,0,0,1019.48
2023-03-16 06:00:00,0.14653961041874,0.18610530523181,713.59763716465,4908.6000875616,,3609,12.41,5.36,0,0,1019.85
2023-03-16 07:00:00,0.14379372557325,0.18261803147802,725.65855316509,4770.5769023893,,3608,14.1,15.07,0,0,1020.57
2023-03-16 08:00:00,0.14218264660887,0.18057196119326,685.04895226099,4781.4190303526,,3609,14.19,19.77,0,0,1021.78
2023-03-16 09:00:00,0.1408288656791,0.17885265941246,699.81369290336,4783.5418705063,,3608,14.09,21.26,0,0,1022.26
2023-03-16 10:00:00,0.13844665649119,0.17582725374381,720.94160732387,4768.0106487477,,3609,13.99,21.72,0,0,1022.67
2023-03-16 11:00:00,0.13436079154219,0.17063820525859,759.0605702792,5064.4878108803,,3609,14.19,22.7,0,0,1023.22
2023-03-16 12:00:00,0.1329632909715,0.16886337953381,728.53032038773,4963.4965948166,,3608,14.23,22.89,0,0,1022.87
2023-03-16 13:00:00,0.13095354827549,0.16631100630987,743.64944809466,4955.4807128693,,3608,13.26,21.48,0,0,1022.36
2023-03-16 14:00:00,0.12910733589595,0.16396631658786,681.39127848714,4881.6776295055,,3609,13.07,20.88,0,0,1022.25
2023-03-16 15:00:00,0.1308777158758,0.16621469916226,672.95880682824,5055.4618587499,,3608,12.79,15.27,0,0,1022.03
2023-03-16 16:00:00,0.12773494240258,0.16222337685127,727.45684812597,4774.0715442143,,3608,12.69,12.75,0,0,1022.03
2023-03-16 17:00:00,,,,,,,,,,,
2023-03-16 18:00:00,0.12607705284833,0.16011785711738,,,,3609,12.76,11.2,0,0,1022.28
2023-03-16 19:00:00,0.12514274236123,0.15893128279876,730.49536385154,5053.365578085,,3609,12.42,10.95,0,0,1022.68
2023-03-16 20:00:00,0.12933605447593,0.16425678918443,657.44655006328,4920.4238038245,,3608,12.5,10.69,0,0,1022.86
